#jFile made by Rachid Nouicer 
#jPHOBOS experiment : AuAu at 200 GeV 
#j----------------------------------- 
#jCentrality bin (%) :  15 to 25 % 
#j                      Npart:                200 +/- 8
#j
#j                      dN/dEta vs. Eta 
#j
#j                      x         ex          y        +ey        -ey   
#j                      -------------------------------------------------------  
-5.300000  0.000000  51.684448  11.708454  -14.385792 
-5.100000  0.000000  60.404583  16.627522  -12.873795 
-4.900000  0.000000  75.772163  17.085442  -15.773548 
-4.700000  0.000000  95.514542  15.390236  -20.638298 
-4.500000  0.000000  108.919334  22.163307  -16.726982 
-4.300000  0.000000  133.481522  19.667252  -21.710480 
-4.100000  0.000000  157.210144  19.490601  -24.015198 
-3.900000  0.000000  175.467026  25.724396  -19.654495 
-3.700000  0.000000  199.757751  26.213150  -20.955704 
-3.500000  0.000000  221.848099  28.500458  -20.565399 
-3.300000  0.000000  242.192780  31.470398  -19.749680 
-3.100000  0.000000  271.676270  23.669800  -30.027283 
-2.900000  0.000000  283.927673  31.036469  -25.426270 
-2.700000  0.000000  299.881927  32.355133  -27.043030 
-2.500000  0.000000  313.033325  33.996399  -28.335785 
-2.300000  0.000000  325.995819  33.331818  -31.745667 
-2.100000  0.000000  335.804993  33.399139  -34.059265 
-1.900000  0.000000  346.124817  30.663239  -38.664490 
-1.700000  0.000000  351.223267  31.015594  -39.558777 
-1.500000  0.000000  354.210724  31.522461  -39.604614 
-1.300000  0.000000  352.897949  34.568726  -36.391052 
-1.100000  0.000000  352.473175  35.199890  -34.904327 
-0.900000  0.000000  354.054321  32.605865  -36.066284 
-0.700000  0.000000  352.765930  32.086884  -34.795197 
-0.500000  0.000000  349.732239  33.086121  -31.988770 
-0.300000  0.000000  350.200562  31.031677  -32.655029 
-0.100000  0.000000  346.831177  33.918976  -29.235809 
0.100000  0.000000  348.113220  32.636932  -30.517853 
0.300000  0.000000  347.047699  34.184540  -29.502167 
0.500000  0.000000  349.404266  33.414093  -31.660797 
0.700000  0.000000  349.036865  35.815948  -31.066132 
0.900000  0.000000  350.965363  35.694824  -32.977325 
1.100000  0.000000  349.919312  37.753754  -32.350464 
1.300000  0.000000  351.545959  35.920715  -35.039062 
1.500000  0.000000  348.483673  37.249512  -33.877563 
1.700000  0.000000  347.157867  35.080994  -35.493378 
1.900000  0.000000  343.288635  33.499420  -35.828308 
2.100000  0.000000  338.670319  30.533783  -36.924591 
2.300000  0.000000  327.304749  32.022888  -33.054596 
2.500000  0.000000  315.827362  31.202332  -31.129822 
2.700000  0.000000  300.628754  31.608307  -27.789856 
2.900000  0.000000  284.744415  30.219727  -26.243042 
3.100000  0.000000  276.584930  18.761108  -34.935959 
3.300000  0.000000  253.079498  20.583649  -30.636414 
3.500000  0.000000  229.078400  21.270126  -27.795715 
3.700000  0.000000  199.130966  26.839935  -20.328918 
3.900000  0.000000  178.268402  22.922989  -22.455902 
4.100000  0.000000  154.803787  21.896896  -21.608902 
4.300000  0.000000  133.000031  20.148743  -21.228989 
4.500000  0.000000  111.683022  19.399620  -19.490669 
4.700000  0.000000  93.243301  17.661430  -18.367096 
4.900000  0.000000  78.598877  14.258728  -18.600262 
5.100000  0.000000  63.335785  13.696289  -15.805023 
5.300000  0.000000  52.994705  10.398197  -15.696049 
